profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain,group
28,293,2339,3,1,1,15,20,6,Electric,B
46,293,2339,3,2,0,15,20,8,Electric,B
20,293,2339,3,3,0,20,20,8,Gasoline,B
16,293,2340,4,1,0,15,30,7,Gasoline,B
46,293,2340,4,2,1,15,20,8,Electric,B
5,293,2340,4,3,0,20,25,6,Gasoline,B
49,293,2341,5,1,0,15,25,8,Electric,B
35,293,2341,5,2,1,20,30,6,Electric,B
31,293,2341,5,3,0,15,25,6,Electric,B
4,293,2342,6,1,1,15,25,6,Gasoline,B
25,293,2342,6,2,0,15,30,8,Gasoline,B
9,293,2342,6,3,0,25,30,6,Gasoline,B
28,293,2343,7,1,0,15,20,6,Electric,B
48,293,2343,7,2,0,25,20,8,Electric,B
26,293,2343,7,3,1,20,30,8,Gasoline,B
46,293,2344,8,1,0,15,20,8,Electric,B
5,293,2344,8,2,1,20,25,6,Gasoline,B
24,293,2344,8,3,0,25,25,8,Gasoline,B
28,294,2345,1,1,1,15,20,6,Electric,B
44,294,2345,1,2,0,20,30,7,Electric,B
53,294,2345,1,3,0,20,30,8,Electric,B
46,294,2346,2,1,0,15,20,8,Electric,B
6,294,2346,2,2,0,25,25,6,Gasoline,B
28,294,2346,2,3,1,15,20,6,Electric,B
31,294,2347,3,1,0,15,25,6,Electric,B
1,294,2347,3,2,1,15,20,6,Gasoline,B
26,294,2347,3,3,0,20,30,8,Gasoline,B
30,294,2348,4,1,0,25,20,6,Electric,B
51,294,2348,4,2,0,25,25,8,Electric,B
34,294,2348,4,3,1,15,30,6,Electric,B
1,294,2349,5,1,1,15,20,6,Gasoline,B
51,294,2349,5,2,0,25,25,8,Electric,B
38,294,2349,5,3,0,20,20,7,Electric,B
19,294,2350,6,1,1,15,20,8,Gasoline,B
23,294,2350,6,2,0,20,25,8,Gasoline,B
3,294,2350,6,3,0,25,20,6,Gasoline,B
40,294,2351,7,1,0,15,25,7,Electric,B
43,294,2351,7,2,0,15,30,7,Electric,B
17,294,2351,7,3,1,20,30,7,Gasoline,B
13,294,2352,8,1,1,15,25,7,Gasoline,B
17,294,2352,8,2,0,20,30,7,Gasoline,B
19,294,2352,8,3,0,15,20,8,Gasoline,B
24,295,2353,1,1,0,25,25,8,Gasoline,B
25,295,2353,1,2,1,15,30,8,Gasoline,B
28,295,2353,1,3,0,15,20,6,Electric,B
22,295,2354,2,1,1,15,25,8,Gasoline,B
54,295,2354,2,2,0,25,30,8,Electric,B
27,295,2354,2,3,0,25,30,8,Gasoline,B
13,295,2355,3,1,1,15,25,7,Gasoline,B
50,295,2355,3,2,0,20,25,8,Electric,B
54,295,2355,3,3,0,25,30,8,Electric,B
15,295,2356,4,1,0,25,25,7,Gasoline,B
36,295,2356,4,2,0,25,30,6,Electric,B
20,295,2356,4,3,1,20,20,8,Gasoline,B
26,295,2357,5,1,0,20,30,8,Gasoline,B
40,295,2357,5,2,0,15,25,7,Electric,B
8,295,2357,5,3,1,20,30,6,Gasoline,B
5,295,2358,6,1,1,20,25,6,Gasoline,B
30,295,2358,6,2,0,25,20,6,Electric,B
35,295,2358,6,3,0,20,30,6,Electric,B
40,295,2359,7,1,0,15,25,7,Electric,B
11,295,2359,7,2,1,20,20,7,Gasoline,B
29,295,2359,7,3,0,20,20,6,Electric,B
40,295,2360,8,1,1,15,25,7,Electric,B
49,295,2360,8,2,0,15,25,8,Electric,B
8,295,2360,8,3,0,20,30,6,Gasoline,B
24,296,2361,1,1,0,25,25,8,Gasoline,B
14,296,2361,1,2,1,20,25,7,Gasoline,B
11,296,2361,1,3,0,20,20,7,Gasoline,B
42,296,2362,2,1,0,25,25,7,Electric,B
47,296,2362,2,2,0,20,20,8,Electric,B
41,296,2362,2,3,1,20,25,7,Electric,B
14,296,2363,3,1,1,20,25,7,Gasoline,B
51,296,2363,3,2,0,25,25,8,Electric,B
36,296,2363,3,3,0,25,30,6,Electric,B
18,296,2364,4,1,0,25,30,7,Gasoline,B
22,296,2364,4,2,1,15,25,8,Gasoline,B
51,296,2364,4,3,0,25,25,8,Electric,B
14,296,2365,5,1,0,20,25,7,Gasoline,B
3,296,2365,5,2,0,25,20,6,Gasoline,B
23,296,2365,5,3,1,20,25,8,Gasoline,B
49,296,2366,6,1,1,15,25,8,Electric,B
32,296,2366,6,2,0,20,25,6,Electric,B
41,296,2366,6,3,0,20,25,7,Electric,B
2,296,2367,7,1,1,20,20,6,Gasoline,B
42,296,2367,7,2,0,25,25,7,Electric,B
49,296,2367,7,3,0,15,25,8,Electric,B
41,296,2368,8,1,0,20,25,7,Electric,B
14,296,2368,8,2,1,20,25,7,Gasoline,B
37,296,2368,8,3,0,15,20,7,Electric,B
54,297,2369,1,1,0,25,30,8,Electric,B
43,297,2369,1,2,1,15,30,7,Electric,B
45,297,2369,1,3,0,25,30,7,Electric,B
54,297,2370,2,1,0,25,30,8,Electric,B
32,297,2370,2,2,1,20,25,6,Electric,B
27,297,2370,2,3,0,25,30,8,Gasoline,B
12,297,2371,3,1,0,25,20,7,Gasoline,B
11,297,2371,3,2,0,20,20,7,Gasoline,B
4,297,2371,3,3,1,15,25,6,Gasoline,B
42,297,2372,4,1,0,25,25,7,Electric,B
25,297,2372,4,2,1,15,30,8,Gasoline,B
11,297,2372,4,3,0,20,20,7,Gasoline,B
40,297,2373,5,1,1,15,25,7,Electric,B
36,297,2373,5,2,0,25,30,6,Electric,B
53,297,2373,5,3,0,20,30,8,Electric,B
43,297,2374,6,1,0,15,30,7,Electric,B
27,297,2374,6,2,0,25,30,8,Gasoline,B
25,297,2374,6,3,1,15,30,8,Gasoline,B
53,297,2375,7,1,0,20,30,8,Electric,B
4,297,2375,7,2,1,15,25,6,Gasoline,B
36,297,2375,7,3,0,25,30,6,Electric,B
10,297,2376,8,1,1,15,20,7,Gasoline,B
45,297,2376,8,2,0,25,30,7,Electric,B
26,297,2376,8,3,0,20,30,8,Gasoline,B
43,298,2377,1,1,0,15,30,7,Electric,B
7,298,2377,1,2,1,15,30,6,Gasoline,B
8,298,2377,1,3,0,20,30,6,Gasoline,B
29,298,2378,2,1,0,20,20,6,Electric,B
11,298,2378,2,2,1,20,20,7,Gasoline,B
26,298,2378,2,3,0,20,30,8,Gasoline,B
33,298,2379,3,1,0,25,25,6,Electric,B
6,298,2379,3,2,0,25,25,6,Gasoline,B
46,298,2379,3,3,1,15,20,8,Electric,B
13,298,2380,4,1,1,15,25,7,Gasoline,B
15,298,2380,4,2,0,25,25,7,Gasoline,B
11,298,2380,4,3,0,20,20,7,Gasoline,B
26,298,2381,5,1,1,20,30,8,Gasoline,B
46,298,2381,5,2,0,15,20,8,Electric,B
34,298,2381,5,3,0,15,30,6,Electric,B
7,298,2382,6,1,1,15,30,6,Gasoline,B
48,298,2382,6,2,0,25,20,8,Electric,B
2,298,2382,6,3,0,20,20,6,Gasoline,B
17,298,2383,7,1,1,20,30,7,Gasoline,B
32,298,2383,7,2,0,20,25,6,Electric,B
15,298,2383,7,3,0,25,25,7,Gasoline,B
33,298,2384,8,1,0,25,25,6,Electric,B
37,298,2384,8,2,0,15,20,7,Electric,B
19,298,2384,8,3,1,15,20,8,Gasoline,B
52,299,2385,1,1,0,15,30,8,Electric,B
33,299,2385,1,2,0,25,25,6,Electric,B
40,299,2385,1,3,1,15,25,7,Electric,B
2,299,2386,2,1,0,20,20,6,Gasoline,B
11,299,2386,2,2,0,20,20,7,Gasoline,B
28,299,2386,2,3,1,15,20,6,Electric,B
33,299,2387,3,1,0,25,25,6,Electric,B
29,299,2387,3,2,0,20,20,6,Electric,B
19,299,2387,3,3,1,15,20,8,Gasoline,B
39,299,2388,4,1,0,25,20,7,Electric,B
31,299,2388,4,2,0,15,25,6,Electric,B
4,299,2388,4,3,1,15,25,6,Gasoline,B
40,299,2389,5,1,0,15,25,7,Electric,B
43,299,2389,5,2,0,15,30,7,Electric,B
22,299,2389,5,3,1,15,25,8,Gasoline,B
41,299,2390,6,1,0,20,25,7,Electric,B
8,299,2390,6,2,1,20,30,6,Gasoline,B
2,299,2390,6,3,0,20,20,6,Gasoline,B
48,299,2391,7,1,0,25,20,8,Electric,B
15,299,2391,7,2,1,25,25,7,Gasoline,B
29,299,2391,7,3,0,20,20,6,Electric,B
37,299,2392,8,1,1,15,20,7,Electric,B
35,299,2392,8,2,0,20,30,6,Electric,B
53,299,2392,8,3,0,20,30,8,Electric,B
18,300,2393,1,1,0,25,30,7,Gasoline,B
13,300,2393,1,2,1,15,25,7,Gasoline,B
21,300,2393,1,3,0,25,20,8,Gasoline,B
33,300,2394,2,1,0,25,25,6,Electric,B
54,300,2394,2,2,0,25,30,8,Electric,B
22,300,2394,2,3,1,15,25,8,Gasoline,B
38,300,2395,3,1,0,20,20,7,Electric,B
43,300,2395,3,2,1,15,30,7,Electric,B
30,300,2395,3,3,0,25,20,6,Electric,B
3,300,2396,4,1,1,25,20,6,Gasoline,B
47,300,2396,4,2,0,20,20,8,Electric,B
51,300,2396,4,3,0,25,25,8,Electric,B
4,300,2397,5,1,1,15,25,6,Gasoline,B
27,300,2397,5,2,0,25,30,8,Gasoline,B
42,300,2397,5,3,0,25,25,7,Electric,B
26,300,2398,6,1,1,20,30,8,Gasoline,B
5,300,2398,6,2,0,20,25,6,Gasoline,B
41,300,2398,6,3,0,20,25,7,Electric,B
14,300,2399,7,1,0,20,25,7,Gasoline,B
11,300,2399,7,2,0,20,20,7,Gasoline,B
25,300,2399,7,3,1,15,30,8,Gasoline,B
9,300,2400,8,1,0,25,30,6,Gasoline,B
26,300,2400,8,2,1,20,30,8,Gasoline,B
49,300,2400,8,3,0,15,25,8,Electric,B
46,301,2401,1,1,0,15,20,8,Electric,B
18,301,2401,1,2,0,25,30,7,Gasoline,B
32,301,2401,1,3,1,20,25,6,Electric,B
3,301,2402,2,1,0,25,20,6,Gasoline,B
23,301,2402,2,2,1,20,25,8,Gasoline,B
36,301,2402,2,3,0,25,30,6,Electric,B
27,301,2403,3,1,0,25,30,8,Gasoline,B
25,301,2403,3,2,1,15,30,8,Gasoline,B
35,301,2403,3,3,0,20,30,6,Electric,B
30,301,2404,4,1,0,25,20,6,Electric,B
20,301,2404,4,2,0,20,20,8,Gasoline,B
43,301,2404,4,3,1,15,30,7,Electric,B
35,301,2405,5,1,1,20,30,6,Electric,B
24,301,2405,5,2,0,25,25,8,Gasoline,B
27,301,2405,5,3,0,25,30,8,Gasoline,B
7,301,2406,6,1,1,15,30,6,Gasoline,B
18,301,2406,6,2,0,25,30,7,Gasoline,B
54,301,2406,6,3,0,25,30,8,Electric,B
34,301,2407,7,1,0,15,30,6,Electric,B
43,301,2407,7,2,0,15,30,7,Electric,B
20,301,2407,7,3,1,20,20,8,Gasoline,B
9,301,2408,8,1,0,25,30,6,Gasoline,B
25,301,2408,8,2,1,15,30,8,Gasoline,B
28,301,2408,8,3,0,15,20,6,Electric,B
23,302,2409,1,1,0,20,25,8,Gasoline,B
13,302,2409,1,2,1,15,25,7,Gasoline,B
46,302,2409,1,3,0,15,20,8,Electric,B
10,302,2410,2,1,1,15,20,7,Gasoline,B
49,302,2410,2,2,0,15,25,8,Electric,B
54,302,2410,2,3,0,25,30,8,Electric,B
29,302,2411,3,1,0,20,20,6,Electric,B
41,302,2411,3,2,0,20,25,7,Electric,B
28,302,2411,3,3,1,15,20,6,Electric,B
36,302,2412,4,1,0,25,30,6,Electric,B
45,302,2412,4,2,1,25,30,7,Electric,B
33,302,2412,4,3,0,25,25,6,Electric,B
8,302,2413,5,1,1,20,30,6,Gasoline,B
35,302,2413,5,2,0,20,30,6,Electric,B
29,302,2413,5,3,0,20,20,6,Electric,B
34,302,2414,6,1,1,15,30,6,Electric,B
29,302,2414,6,2,0,20,20,6,Electric,B
51,302,2414,6,3,0,25,25,8,Electric,B
4,302,2415,7,1,1,15,25,6,Gasoline,B
47,302,2415,7,2,0,20,20,8,Electric,B
38,302,2415,7,3,0,20,20,7,Electric,B
26,302,2416,8,1,0,20,30,8,Gasoline,B
13,302,2416,8,2,1,15,25,7,Gasoline,B
15,302,2416,8,3,0,25,25,7,Gasoline,B
25,303,2417,1,1,1,15,30,8,Gasoline,B
11,303,2417,1,2,0,20,20,7,Gasoline,B
54,303,2417,1,3,0,25,30,8,Electric,B
15,303,2418,2,1,1,25,25,7,Gasoline,B
33,303,2418,2,2,0,25,25,6,Electric,B
54,303,2418,2,3,0,25,30,8,Electric,B
24,303,2419,3,1,0,25,25,8,Gasoline,B
42,303,2419,3,2,0,25,25,7,Electric,B
31,303,2419,3,3,1,15,25,6,Electric,B
44,303,2420,4,1,1,20,30,7,Electric,B
15,303,2420,4,2,0,25,25,7,Gasoline,B
45,303,2420,4,3,0,25,30,7,Electric,B
8,303,2421,5,1,1,20,30,6,Gasoline,B
17,303,2421,5,2,0,20,30,7,Gasoline,B
49,303,2421,5,3,0,15,25,8,Electric,B
9,303,2422,6,1,0,25,30,6,Gasoline,B
45,303,2422,6,2,0,25,30,7,Electric,B
41,303,2422,6,3,1,20,25,7,Electric,B
4,303,2423,7,1,1,15,25,6,Gasoline,B
41,303,2423,7,2,0,20,25,7,Electric,B
35,303,2423,7,3,0,20,30,6,Electric,B
20,303,2424,8,1,0,20,20,8,Gasoline,B
17,303,2424,8,2,1,20,30,7,Gasoline,B
30,303,2424,8,3,0,25,20,6,Electric,B
53,304,2425,1,1,0,20,30,8,Electric,B
4,304,2425,1,2,1,15,25,6,Gasoline,B
36,304,2425,1,3,0,25,30,6,Electric,B
52,304,2426,2,1,0,15,30,8,Electric,B
54,304,2426,2,2,0,25,30,8,Electric,B
16,304,2426,2,3,1,15,30,7,Gasoline,B
35,304,2427,3,1,0,20,30,6,Electric,B
33,304,2427,3,2,0,25,25,6,Electric,B
12,304,2427,3,3,1,25,20,7,Gasoline,B
40,304,2428,4,1,0,15,25,7,Electric,B
26,304,2428,4,2,0,20,30,8,Gasoline,B
25,304,2428,4,3,1,15,30,8,Gasoline,B
35,304,2429,5,1,0,20,30,6,Electric,B
48,304,2429,5,2,0,25,20,8,Electric,B
34,304,2429,5,3,1,15,30,6,Electric,B
19,304,2430,6,1,0,15,20,8,Gasoline,B
6,304,2430,6,2,0,25,25,6,Gasoline,B
40,304,2430,6,3,1,15,25,7,Electric,B
43,304,2431,7,1,0,15,30,7,Electric,B
17,304,2431,7,2,0,20,30,7,Gasoline,B
16,304,2431,7,3,1,15,30,7,Gasoline,B
21,304,2432,8,1,0,25,20,8,Gasoline,B
42,304,2432,8,2,0,25,25,7,Electric,B
35,304,2432,8,3,1,20,30,6,Electric,B
5,305,2433,1,1,0,20,25,6,Gasoline,B
47,305,2433,1,2,0,20,20,8,Electric,B
2,305,2433,1,3,1,20,20,6,Gasoline,B
21,305,2434,2,1,0,25,20,8,Gasoline,B
31,305,2434,2,2,0,15,25,6,Electric,B
10,305,2434,2,3,1,15,20,7,Gasoline,B
18,305,2435,3,1,0,25,30,7,Gasoline,B
13,305,2435,3,2,0,15,25,7,Gasoline,B
34,305,2435,3,3,1,15,30,6,Electric,B
21,305,2436,4,1,0,25,20,8,Gasoline,B
52,305,2436,4,2,0,15,30,8,Electric,B
7,305,2436,4,3,1,15,30,6,Gasoline,B
52,305,2437,5,1,1,15,30,8,Electric,B
6,305,2437,5,2,0,25,25,6,Gasoline,B
11,305,2437,5,3,0,20,20,7,Gasoline,B
41,305,2438,6,1,0,20,25,7,Electric,B
28,305,2438,6,2,0,15,20,6,Electric,B
13,305,2438,6,3,1,15,25,7,Gasoline,B
20,305,2439,7,1,0,20,20,8,Gasoline,B
49,305,2439,7,2,0,15,25,8,Electric,B
1,305,2439,7,3,1,15,20,6,Gasoline,B
11,305,2440,8,1,1,20,20,7,Gasoline,B
37,305,2440,8,2,0,15,20,7,Electric,B
53,305,2440,8,3,0,20,30,8,Electric,B
17,306,2441,1,1,1,20,30,7,Gasoline,B
46,306,2441,1,2,0,15,20,8,Electric,B
11,306,2441,1,3,0,20,20,7,Gasoline,B
17,306,2442,2,1,1,20,30,7,Gasoline,B
38,306,2442,2,2,0,20,20,7,Electric,B
46,306,2442,2,3,0,15,20,8,Electric,B
1,306,2443,3,1,1,15,20,6,Gasoline,B
31,306,2443,3,2,0,15,25,6,Electric,B
28,306,2443,3,3,0,15,20,6,Electric,B
22,306,2444,4,1,1,15,25,8,Gasoline,B
36,306,2444,4,2,0,25,30,6,Electric,B
38,306,2444,4,3,0,20,20,7,Electric,B
34,306,2445,5,1,0,15,30,6,Electric,B
49,306,2445,5,2,1,15,25,8,Electric,B
9,306,2445,5,3,0,25,30,6,Gasoline,B
13,306,2446,6,1,1,15,25,7,Gasoline,B
18,306,2446,6,2,0,25,30,7,Gasoline,B
12,306,2446,6,3,0,25,20,7,Gasoline,B
53,306,2447,7,1,1,20,30,8,Electric,B
28,306,2447,7,2,0,15,20,6,Electric,B
17,306,2447,7,3,0,20,30,7,Gasoline,B
28,306,2448,8,1,1,15,20,6,Electric,B
46,306,2448,8,2,0,15,20,8,Electric,B
27,306,2448,8,3,0,25,30,8,Gasoline,B
33,307,2449,1,1,0,25,25,6,Electric,B
36,307,2449,1,2,0,25,30,6,Electric,B
6,307,2449,1,3,1,25,25,6,Gasoline,B
17,307,2450,2,1,1,20,30,7,Gasoline,B
29,307,2450,2,2,0,20,20,6,Electric,B
12,307,2450,2,3,0,25,20,7,Gasoline,B
44,307,2451,3,1,1,20,30,7,Electric,B
45,307,2451,3,2,0,25,30,7,Electric,B
47,307,2451,3,3,0,20,20,8,Electric,B
51,307,2452,4,1,0,25,25,8,Electric,B
20,307,2452,4,2,1,20,20,8,Gasoline,B
12,307,2452,4,3,0,25,20,7,Gasoline,B
10,307,2453,5,1,1,15,20,7,Gasoline,B
53,307,2453,5,2,0,20,30,8,Electric,B
27,307,2453,5,3,0,25,30,8,Gasoline,B
31,307,2454,6,1,0,15,25,6,Electric,B
23,307,2454,6,2,1,20,25,8,Gasoline,B
39,307,2454,6,3,0,25,20,7,Electric,B
34,307,2455,7,1,0,15,30,6,Electric,B
5,307,2455,7,2,1,20,25,6,Gasoline,B
17,307,2455,7,3,0,20,30,7,Gasoline,B
4,307,2456,8,1,1,15,25,6,Gasoline,B
13,307,2456,8,2,0,15,25,7,Gasoline,B
28,307,2456,8,3,0,15,20,6,Electric,B
17,308,2457,1,1,0,20,30,7,Gasoline,B
41,308,2457,1,2,0,20,25,7,Electric,B
22,308,2457,1,3,1,15,25,8,Gasoline,B
43,308,2458,2,1,1,15,30,7,Electric,B
37,308,2458,2,2,0,15,20,7,Electric,B
24,308,2458,2,3,0,25,25,8,Gasoline,B
38,308,2459,3,1,0,20,20,7,Electric,B
20,308,2459,3,2,1,20,20,8,Gasoline,B
3,308,2459,3,3,0,25,20,6,Gasoline,B
4,308,2460,4,1,1,15,25,6,Gasoline,B
52,308,2460,4,2,0,15,30,8,Electric,B
40,308,2460,4,3,0,15,25,7,Electric,B
4,308,2461,5,1,1,15,25,6,Gasoline,B
44,308,2461,5,2,0,20,30,7,Electric,B
52,308,2461,5,3,0,15,30,8,Electric,B
26,308,2462,6,1,1,20,30,8,Gasoline,B
35,308,2462,6,2,0,20,30,6,Electric,B
24,308,2462,6,3,0,25,25,8,Gasoline,B
26,308,2463,7,1,1,20,30,8,Gasoline,B
8,308,2463,7,2,0,20,30,6,Gasoline,B
53,308,2463,7,3,0,20,30,8,Electric,B
48,308,2464,8,1,0,25,20,8,Electric,B
41,308,2464,8,2,0,20,25,7,Electric,B
5,308,2464,8,3,1,20,25,6,Gasoline,B
14,309,2465,1,1,1,20,25,7,Gasoline,B
51,309,2465,1,2,0,25,25,8,Electric,B
53,309,2465,1,3,0,20,30,8,Electric,B
51,309,2466,2,1,0,25,25,8,Electric,B
20,309,2466,2,2,1,20,20,8,Gasoline,B
38,309,2466,2,3,0,20,20,7,Electric,B
18,309,2467,3,1,0,25,30,7,Gasoline,B
19,309,2467,3,2,1,15,20,8,Gasoline,B
11,309,2467,3,3,0,20,20,7,Gasoline,B
18,309,2468,4,1,0,25,30,7,Gasoline,B
22,309,2468,4,2,1,15,25,8,Gasoline,B
45,309,2468,4,3,0,25,30,7,Electric,B
23,309,2469,5,1,0,20,25,8,Gasoline,B
20,309,2469,5,2,1,20,20,8,Gasoline,B
6,309,2469,5,3,0,25,25,6,Gasoline,B
21,309,2470,6,1,0,25,20,8,Gasoline,B
13,309,2470,6,2,1,15,25,7,Gasoline,B
48,309,2470,6,3,0,25,20,8,Electric,B
29,309,2471,7,1,0,20,20,6,Electric,B
43,309,2471,7,2,1,15,30,7,Electric,B
36,309,2471,7,3,0,25,30,6,Electric,B
17,309,2472,8,1,1,20,30,7,Gasoline,B
21,309,2472,8,2,0,25,20,8,Gasoline,B
30,309,2472,8,3,0,25,20,6,Electric,B
27,310,2473,1,1,0,25,30,8,Gasoline,B
31,310,2473,1,2,1,15,25,6,Electric,B
50,310,2473,1,3,0,20,25,8,Electric,B
23,310,2474,2,1,0,20,25,8,Gasoline,B
17,310,2474,2,2,0,20,30,7,Gasoline,B
22,310,2474,2,3,1,15,25,8,Gasoline,B
30,310,2475,3,1,0,25,20,6,Electric,B
39,310,2475,3,2,0,25,20,7,Electric,B
21,310,2475,3,3,1,25,20,8,Gasoline,B
14,310,2476,4,1,1,20,25,7,Gasoline,B
32,310,2476,4,2,0,20,25,6,Electric,B
18,310,2476,4,3,0,25,30,7,Gasoline,B
15,310,2477,5,1,0,25,25,7,Gasoline,B
32,310,2477,5,2,0,20,25,6,Electric,B
26,310,2477,5,3,1,20,30,8,Gasoline,B
43,310,2478,6,1,1,15,30,7,Electric,B
5,310,2478,6,2,0,20,25,6,Gasoline,B
3,310,2478,6,3,0,25,20,6,Gasoline,B
11,310,2479,7,1,0,20,20,7,Gasoline,B
23,310,2479,7,2,1,20,25,8,Gasoline,B
6,310,2479,7,3,0,25,25,6,Gasoline,B
9,310,2480,8,1,0,25,30,6,Gasoline,B
39,310,2480,8,2,0,25,20,7,Electric,B
25,310,2480,8,3,1,15,30,8,Gasoline,B
47,311,2481,1,1,0,20,20,8,Electric,B
32,311,2481,1,2,0,20,25,6,Electric,B
31,311,2481,1,3,1,15,25,6,Electric,B
50,311,2482,2,1,0,20,25,8,Electric,B
16,311,2482,2,2,1,15,30,7,Gasoline,B
23,311,2482,2,3,0,20,25,8,Gasoline,B
16,311,2483,3,1,1,15,30,7,Gasoline,B
8,311,2483,3,2,0,20,30,6,Gasoline,B
23,311,2483,3,3,0,20,25,8,Gasoline,B
17,311,2484,4,1,0,20,30,7,Gasoline,B
41,311,2484,4,2,0,20,25,7,Electric,B
1,311,2484,4,3,1,15,20,6,Gasoline,B
11,311,2485,5,1,1,20,20,7,Gasoline,B
8,311,2485,5,2,0,20,30,6,Gasoline,B
38,311,2485,5,3,0,20,20,7,Electric,B
28,311,2486,6,1,0,15,20,6,Electric,B
1,311,2486,6,2,1,15,20,6,Gasoline,B
45,311,2486,6,3,0,25,30,7,Electric,B
45,311,2487,7,1,0,25,30,7,Electric,B
25,311,2487,7,2,1,15,30,8,Gasoline,B
26,311,2487,7,3,0,20,30,8,Gasoline,B
45,311,2488,8,1,0,25,30,7,Electric,B
49,311,2488,8,2,1,15,25,8,Electric,B
24,311,2488,8,3,0,25,25,8,Gasoline,B
23,312,2489,1,1,0,20,25,8,Gasoline,B
25,312,2489,1,2,0,15,30,8,Gasoline,B
8,312,2489,1,3,1,20,30,6,Gasoline,B
21,312,2490,2,1,1,25,20,8,Gasoline,B
41,312,2490,2,2,0,20,25,7,Electric,B
35,312,2490,2,3,0,20,30,6,Electric,B
28,312,2491,3,1,0,15,20,6,Electric,B
20,312,2491,3,2,0,20,20,8,Gasoline,B
37,312,2491,3,3,1,15,20,7,Electric,B
26,312,2492,4,1,0,20,30,8,Gasoline,B
10,312,2492,4,2,0,15,20,7,Gasoline,B
13,312,2492,4,3,1,15,25,7,Gasoline,B
47,312,2493,5,1,0,20,20,8,Electric,B
50,312,2493,5,2,0,20,25,8,Electric,B
25,312,2493,5,3,1,15,30,8,Gasoline,B
19,312,2494,6,1,0,15,20,8,Gasoline,B
42,312,2494,6,2,0,25,25,7,Electric,B
1,312,2494,6,3,1,15,20,6,Gasoline,B
32,312,2495,7,1,0,20,25,6,Electric,B
36,312,2495,7,2,0,25,30,6,Electric,B
52,312,2495,7,3,1,15,30,8,Electric,B
47,312,2496,8,1,1,20,20,8,Electric,B
30,312,2496,8,2,0,25,20,6,Electric,B
50,312,2496,8,3,0,20,25,8,Electric,B
31,313,2497,1,1,0,15,25,6,Electric,B
41,313,2497,1,2,0,20,25,7,Electric,B
43,313,2497,1,3,1,15,30,7,Electric,B
35,313,2498,2,1,0,20,30,6,Electric,B
37,313,2498,2,2,1,15,20,7,Electric,B
44,313,2498,2,3,0,20,30,7,Electric,B
15,313,2499,3,1,0,25,25,7,Gasoline,B
54,313,2499,3,2,0,25,30,8,Electric,B
28,313,2499,3,3,1,15,20,6,Electric,B
23,313,2500,4,1,0,20,25,8,Gasoline,B
46,313,2500,4,2,1,15,20,8,Electric,B
51,313,2500,4,3,0,25,25,8,Electric,B
5,313,2501,5,1,0,20,25,6,Gasoline,B
16,313,2501,5,2,1,15,30,7,Gasoline,B
36,313,2501,5,3,0,25,30,6,Electric,B
44,313,2502,6,1,0,20,30,7,Electric,B
24,313,2502,6,2,0,25,25,8,Gasoline,B
2,313,2502,6,3,1,20,20,6,Gasoline,B
26,313,2503,7,1,1,20,30,8,Gasoline,B
51,313,2503,7,2,0,25,25,8,Electric,B
42,313,2503,7,3,0,25,25,7,Electric,B
1,313,2504,8,1,1,15,20,6,Gasoline,B
11,313,2504,8,2,0,20,20,7,Gasoline,B
52,313,2504,8,3,0,15,30,8,Electric,B
18,314,2505,1,1,1,25,30,7,Gasoline,B
47,314,2505,1,2,0,20,20,8,Electric,B
33,314,2505,1,3,0,25,25,6,Electric,B
22,314,2506,2,1,1,15,25,8,Gasoline,B
28,314,2506,2,2,0,15,20,6,Electric,B
49,314,2506,2,3,0,15,25,8,Electric,B
32,314,2507,3,1,1,20,25,6,Electric,B
54,314,2507,3,2,0,25,30,8,Electric,B
27,314,2507,3,3,0,25,30,8,Gasoline,B
47,314,2508,4,1,0,20,20,8,Electric,B
37,314,2508,4,2,1,15,20,7,Electric,B
21,314,2508,4,3,0,25,20,8,Gasoline,B
21,314,2509,5,1,0,25,20,8,Gasoline,B
4,314,2509,5,2,0,15,25,6,Gasoline,B
19,314,2509,5,3,1,15,20,8,Gasoline,B
12,314,2510,6,1,0,25,20,7,Gasoline,B
38,314,2510,6,2,0,20,20,7,Electric,B
3,314,2510,6,3,1,25,20,6,Gasoline,B
39,314,2511,7,1,0,25,20,7,Electric,B
30,314,2511,7,2,1,25,20,6,Electric,B
54,314,2511,7,3,0,25,30,8,Electric,B
53,314,2512,8,1,0,20,30,8,Electric,B
24,314,2512,8,2,0,25,25,8,Gasoline,B
13,314,2512,8,3,1,15,25,7,Gasoline,B
28,315,2513,1,1,0,15,20,6,Electric,B
25,315,2513,1,2,1,15,30,8,Gasoline,B
53,315,2513,1,3,0,20,30,8,Electric,B
15,315,2514,2,1,0,25,25,7,Gasoline,B
5,315,2514,2,2,1,20,25,6,Gasoline,B
51,315,2514,2,3,0,25,25,8,Electric,B
36,315,2515,3,1,0,25,30,6,Electric,B
22,315,2515,3,2,1,15,25,8,Gasoline,B
41,315,2515,3,3,0,20,25,7,Electric,B
4,315,2516,4,1,1,15,25,6,Gasoline,B
23,315,2516,4,2,0,20,25,8,Gasoline,B
30,315,2516,4,3,0,25,20,6,Electric,B
37,315,2517,5,1,0,15,20,7,Electric,B
8,315,2517,5,2,1,20,30,6,Gasoline,B
52,315,2517,5,3,0,15,30,8,Electric,B
